"Date :",05/11/22 11:01:04
"Motion Threshold (au):",18
"Detection Method:","Linear"
"Min Freeze Duration (f):",30



Component Details
"Component Name","Start Time","Duration (s)","Start Frame","Duration Frames"
"pre-tone"," 0:00:00.000",180,0,5400
"tone 01"," 0:03:40.000",25,6600,750
"tone 02"," 0:05:55.000",25,10650,750
"tone 03"," 0:08:10.000",25,14700,750
"tone 04"," 0:09:05.000",25,16350,750
"tone 05"," 0:09:50.000",25,17700,750
"tone 06"," 0:12:15.000",25,22050,750
"post-tone"," 0:12:40.000",180,22800,5400

"Experiment","Trial","Box","Animal","Group","Component Name","Freeze Cnt","Time Freezing","Pct Total Time Freezing","Pct Component Time Freezing","Avg Motion Index","Min Motion Index","Max Motion Index"
"VF051122_FC2","3",Chamber 1,"","","pre-tone",19,64.633,6.88,35.91,46.10,0,456
"VF051122_FC2","3",Chamber 1,"","","tone 01",0,0.000,0.00,0.00,94.02,0,637
"VF051122_FC2","3",Chamber 1,"","","tone 02",4,7.100,0.76,28.40,83.41,0,2334
"VF051122_FC2","3",Chamber 1,"","","tone 03",2,7.567,0.80,30.27,125.39,0,2457
"VF051122_FC2","3",Chamber 1,"","","tone 04",4,13.467,1.43,53.87,68.33,0,844
"VF051122_FC2","3",Chamber 1,"","","tone 05",4,17.833,1.90,71.33,7.88,0,218
"VF051122_FC2","3",Chamber 1,"","","tone 06",2,6.133,0.65,24.53,120.86,0,936
"VF051122_FC2","3",Chamber 1,"","","post-tone",14,79.867,8.50,44.37,57.63,0,2693

"VF051122_FC2","3",Chamber 2,"","","pre-tone",13,20.833,2.22,11.57,87.71,0,793
"VF051122_FC2","3",Chamber 2,"","","tone 01",4,10.767,1.15,43.07,105.83,0,939
"VF051122_FC2","3",Chamber 2,"","","tone 02",3,20.133,2.14,80.53,25.99,0,489
"VF051122_FC2","3",Chamber 2,"","","tone 03",2,6.033,0.64,24.13,101.59,0,1127
"VF051122_FC2","3",Chamber 2,"","","tone 04",4,19.433,2.07,77.73,21.15,0,392
"VF051122_FC2","3",Chamber 2,"","","tone 05",4,11.033,1.17,44.13,70.75,0,765
"VF051122_FC2","3",Chamber 2,"","","tone 06",1,17.133,1.82,68.53,41.27,0,449
"VF051122_FC2","3",Chamber 2,"","","post-tone",21,102.000,10.85,56.67,31.78,0,3657

"VF051122_FC2","3",Chamber 3,"","","pre-tone",6,7.400,0.79,4.11,142.90,0,1076
"VF051122_FC2","3",Chamber 3,"","","tone 01",4,15.067,1.60,60.27,71.89,0,662
"VF051122_FC2","3",Chamber 3,"","","tone 02",5,14.767,1.57,59.07,46.37,0,560
"VF051122_FC2","3",Chamber 3,"","","tone 03",4,15.167,1.61,60.67,66.03,0,713
"VF051122_FC2","3",Chamber 3,"","","tone 04",6,17.533,1.87,70.13,27.42,0,405
"VF051122_FC2","3",Chamber 3,"","","tone 05",4,6.633,0.71,26.53,107.45,0,713
"VF051122_FC2","3",Chamber 3,"","","tone 06",3,6.733,0.72,26.93,87.49,0,724
"VF051122_FC2","3",Chamber 3,"","","post-tone",24,70.633,7.51,39.24,73.40,0,2263

"VF051122_FC2","3",Chamber 4,"","","pre-tone",16,44.167,4.70,24.54,45.11,0,507
"VF051122_FC2","3",Chamber 4,"","","tone 01",4,16.400,1.74,65.60,14.29,0,423
"VF051122_FC2","3",Chamber 4,"","","tone 02",1,15.033,1.60,60.13,58.60,0,664
"VF051122_FC2","3",Chamber 4,"","","tone 03",2,24.333,2.59,97.33,4.75,0,294
"VF051122_FC2","3",Chamber 4,"","","tone 04",2,2.400,0.26,9.60,43.44,0,514
"VF051122_FC2","3",Chamber 4,"","","tone 05",3,22.133,2.35,88.53,4.16,0,150
"VF051122_FC2","3",Chamber 4,"","","tone 06",4,22.100,2.35,88.40,2.97,0,84
"VF051122_FC2","3",Chamber 4,"","","post-tone",13,122.767,13.06,68.20,24.47,0,1460

