"Date :",05/16/22 13:49:42
"Motion Threshold (au):",18
"Detection Method:","Linear"
"Min Freeze Duration (f):",30



Component Details
"Component Name","Start Time","Duration (s)","Start Frame","Duration Frames"
"pre-tone"," 0:00:00.000",120,0,3600
"tone 01"," 0:02:00.000",25,3600,750
"tone 02"," 0:03:15.000",25,5850,750
"tone 03"," 0:04:02.000",25,7260,750
"tone 04"," 0:04:47.000",25,8610,750
"post-tone"," 0:05:12.000",120,9360,3600

"Experiment","Trial","Box","Animal","Group","Component Name","Freeze Cnt","Time Freezing","Pct Total Time Freezing","Pct Component Time Freezing","Avg Motion Index","Min Motion Index","Max Motion Index"
"VF051622_ER","1",Chamber 1,"","","pre-tone",8,14.500,3.36,12.08,174.58,0,1626
"VF051622_ER","1",Chamber 1,"","","tone 01",5,16.233,3.76,64.93,49.47,0,463
"VF051622_ER","1",Chamber 1,"","","tone 02",4,12.067,2.79,48.27,58.91,0,385
"VF051622_ER","1",Chamber 1,"","","tone 03",6,15.167,3.51,60.67,43.19,0,518
"VF051622_ER","1",Chamber 1,"","","tone 04",3,6.733,1.56,26.93,84.09,0,718
"VF051622_ER","1",Chamber 1,"","","post-tone",7,9.067,2.10,7.56,199.59,0,1502

"VF051622_ER","1",Chamber 2,"","","pre-tone",15,20.833,4.82,17.36,121.80,0,1522
"VF051622_ER","1",Chamber 2,"","","tone 01",8,13.933,3.23,55.73,21.09,0,319
"VF051622_ER","1",Chamber 2,"","","tone 02",9,17.967,4.16,71.87,20.69,0,889
"VF051622_ER","1",Chamber 2,"","","tone 03",8,11.133,2.58,44.53,40.80,0,629
"VF051622_ER","1",Chamber 2,"","","tone 04",7,12.700,2.94,50.80,24.51,0,704
"VF051622_ER","1",Chamber 2,"","","post-tone",7,9.133,2.11,7.61,222.41,0,1873

"VF051622_ER","1",Chamber 3,"","","pre-tone",4,4.467,1.03,3.72,245.54,0,1673
"VF051622_ER","1",Chamber 3,"","","tone 01",11,16.833,3.90,67.33,16.36,0,526
"VF051622_ER","1",Chamber 3,"","","tone 02",3,4.100,0.95,16.40,74.81,0,691
"VF051622_ER","1",Chamber 3,"","","tone 03",0,0.000,0.00,0.00,294.43,0,1651
"VF051622_ER","1",Chamber 3,"","","tone 04",1,1.133,0.26,4.53,408.97,0,2105
"VF051622_ER","1",Chamber 3,"","","post-tone",1,1.100,0.25,0.92,320.52,0,2231

"VF051622_ER","1",Chamber 4,"","","pre-tone",9,12.200,2.82,10.17,258.29,0,1794
"VF051622_ER","1",Chamber 4,"","","tone 01",4,8.267,1.91,33.07,113.95,0,808
"VF051622_ER","1",Chamber 4,"","","tone 02",6,14.800,3.43,59.20,41.19,0,448
"VF051622_ER","1",Chamber 4,"","","tone 03",5,12.633,2.92,50.53,32.70,0,292
"VF051622_ER","1",Chamber 4,"","","tone 04",2,2.200,0.51,8.80,111.97,0,666
"VF051622_ER","1",Chamber 4,"","","post-tone",11,14.300,3.31,11.92,212.68,0,1766

"VF051622_ER","2",Chamber 1,"","","pre-tone",19,21.967,5.08,18.31,119.39,0,1363
"VF051622_ER","2",Chamber 1,"","","tone 01",4,6.233,1.44,24.93,54.94,0,581
"VF051622_ER","2",Chamber 1,"","","tone 02",4,7.600,1.76,30.40,43.35,0,340
"VF051622_ER","2",Chamber 1,"","","tone 03",4,6.967,1.61,27.87,124.66,0,1229
"VF051622_ER","2",Chamber 1,"","","tone 04",1,1.267,0.29,5.07,235.76,0,1712
"VF051622_ER","2",Chamber 1,"","","post-tone",5,5.800,1.34,4.83,261.76,0,2137

"VF051622_ER","2",Chamber 2,"","","pre-tone",2,2.400,0.56,2.00,259.79,0,1718
"VF051622_ER","2",Chamber 2,"","","tone 01",6,12.833,2.97,51.33,20.57,0,284
"VF051622_ER","2",Chamber 2,"","","tone 02",5,15.600,3.61,62.40,99.48,0,1031
"VF051622_ER","2",Chamber 2,"","","tone 03",6,10.333,2.39,41.33,76.53,0,855
"VF051622_ER","2",Chamber 2,"","","tone 04",6,10.667,2.47,42.67,58.16,0,434
"VF051622_ER","2",Chamber 2,"","","post-tone",10,13.067,3.02,10.89,231.21,0,1840

"VF051622_ER","2",Chamber 3,"","","pre-tone",17,24.233,5.61,20.19,197.39,0,1269
"VF051622_ER","2",Chamber 3,"","","tone 01",6,12.200,2.82,48.80,29.47,0,337
"VF051622_ER","2",Chamber 3,"","","tone 02",6,14.200,3.29,56.80,42.17,0,647
"VF051622_ER","2",Chamber 3,"","","tone 03",8,13.867,3.21,55.47,62.53,0,608
"VF051622_ER","2",Chamber 3,"","","tone 04",5,8.900,2.06,35.60,107.53,0,1166
"VF051622_ER","2",Chamber 3,"","","post-tone",12,15.033,3.48,12.53,177.58,0,1473

"VF051622_ER","2",Chamber 4,"","","pre-tone",3,3.900,0.90,3.25,129.02,0,1446
"VF051622_ER","2",Chamber 4,"","","tone 01",5,7.333,1.70,29.33,68.76,0,616
"VF051622_ER","2",Chamber 4,"","","tone 02",3,4.100,0.95,16.40,124.22,0,1001
"VF051622_ER","2",Chamber 4,"","","tone 03",3,6.167,1.43,24.67,94.23,0,808
"VF051622_ER","2",Chamber 4,"","","tone 04",3,8.067,1.87,32.27,88.91,0,693
"VF051622_ER","2",Chamber 4,"","","post-tone",3,3.933,0.91,3.28,150.71,0,1280

"VF051622_ER","3",Chamber 1,"","","pre-tone",9,11.500,2.66,9.58,138.17,0,1047
"VF051622_ER","3",Chamber 1,"","","tone 01",7,12.433,2.88,49.73,28.40,0,578
"VF051622_ER","3",Chamber 1,"","","tone 02",7,13.700,3.17,54.80,44.64,0,673
"VF051622_ER","3",Chamber 1,"","","tone 03",5,6.233,1.44,24.93,65.99,0,762
"VF051622_ER","3",Chamber 1,"","","tone 04",1,1.767,0.41,7.07,112.86,0,879
"VF051622_ER","3",Chamber 1,"","","post-tone",10,13.467,3.12,11.22,164.03,0,1317

"VF051622_ER","3",Chamber 2,"","","pre-tone",16,22.567,5.22,18.81,71.99,0,725
"VF051622_ER","3",Chamber 2,"","","tone 01",2,24.067,5.57,96.27,2.49,0,118
"VF051622_ER","3",Chamber 2,"","","tone 02",5,20.733,4.80,82.93,8.96,0,202
"VF051622_ER","3",Chamber 2,"","","tone 03",4,17.833,4.13,71.33,35.93,0,1010
"VF051622_ER","3",Chamber 2,"","","tone 04",5,13.133,3.04,52.53,41.43,0,616
"VF051622_ER","3",Chamber 2,"","","post-tone",11,16.500,3.82,13.75,119.87,0,1570

"VF051622_ER","3",Chamber 3,"","","pre-tone",7,11.433,2.65,9.53,112.87,0,986
"VF051622_ER","3",Chamber 3,"","","tone 01",8,18.700,4.33,74.80,12.33,0,221
"VF051622_ER","3",Chamber 3,"","","tone 02",6,11.900,2.75,47.60,41.57,0,441
"VF051622_ER","3",Chamber 3,"","","tone 03",6,21.167,4.90,84.67,14.76,0,414
"VF051622_ER","3",Chamber 3,"","","tone 04",5,19.400,4.49,77.60,11.16,0,367
