Date :,2003/05/22 15:30,,,,,,,,,,,
Motion Threshold (au):,18,,,,,,,,,,,
Detection Method:,Linear,,,,,,,,,,,
Min Freeze Duration (f):,30,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
Component Details,,,,,,,,,,,,
Component Name,Start Time,Duration (s),Start Frame,Duration Frames,,,,,,,,
pre-tone, 0:00:00.000,220,0,6600,,,,,,,,
tone 01, 0:05:55.000,25,10650,750,,,,,,,,
tone 02, 0:09:05.000,25,16350,750,,,,,,,,
tone 03, 0:12:15.000,25,22050,750,,,,,,,,
post-tone, 0:12:40.000,180,22800,5400,,,,,,,,
,,,,,,,,,,,,
Experiment,Trial,Box,Animal,Group,Component Name,Freeze Cnt,Time Freezing,Pct Total Time Freezing,Pct Component Time Freezing,Avg Motion Index,Min Motion Index,Max Motion Index
VF030222_FC2,1,Chamber 1,B6-M-51-01,03-050-25-MC,pre-tone,12,15.567,1.66,7.08,41.66,0,665
VF030222_FC2,1,Chamber 1,B6-M-51-01,03-050-25-MC,tone 01,6,9.6,1.02,38.4,43.49,0,614
VF030222_FC2,1,Chamber 1,B6-M-51-01,03-050-25-MC,tone 02,4,16.067,1.71,64.27,23.46,0,446
VF030222_FC2,1,Chamber 1,B6-M-51-01,03-050-25-MC,tone 03,4,17.433,1.85,69.73,102.65,0,4913
VF030222_FC2,1,Chamber 1,B6-M-51-01,03-050-25-MC,post-tone,20,127.4,13.55,70.78,27.23,0,2622
,,,,,,,,,,,,
VF030222_FC2,1,Chamber 2,B6-M-51-02,03-050-25-MC,pre-tone,13,19.5,2.07,8.86,139.47,0,1136
VF030222_FC2,1,Chamber 2,B6-M-51-02,03-050-25-MC,tone 01,1,1.233,0.13,4.93,222.54,0,928
VF030222_FC2,1,Chamber 2,B6-M-51-02,03-050-25-MC,tone 02,4,11.533,1.23,46.13,107.37,0,1862
VF030222_FC2,1,Chamber 2,B6-M-51-02,03-050-25-MC,tone 03,2,21.167,2.25,84.67,4.48,0,153
VF030222_FC2,1,Chamber 2,B6-M-51-02,03-050-25-MC,post-tone,20,55.467,5.9,30.81,138.33,0,2745
,,,,,,,,,,,,
VF030222_FC2,1,Chamber 3,B6-M-51-03,03-050-25-MC,pre-tone,31,43.7,4.65,19.86,74.06,0,1059
VF030222_FC2,1,Chamber 3,B6-M-51-03,03-050-25-MC,tone 01,1,13.433,1.43,53.73,60.6,0,521
VF030222_FC2,1,Chamber 3,B6-M-51-03,03-050-25-MC,tone 02,2,21.367,2.27,85.47,3.66,0,264
VF030222_FC2,1,Chamber 3,B6-M-51-03,03-050-25-MC,tone 03,2,21.467,2.28,85.87,3.75,0,125
VF030222_FC2,1,Chamber 3,B6-M-51-03,03-050-25-MC,post-tone,4,170.567,18.15,94.76,18.3,0,4049
,,,,,,,,,,,,
VF030222_FC2,2,Chamber 1,B6-F-58-01,03-050-25-MC,pre-tone,43,146.267,15.56,66.48,9.94,0,264
VF030222_FC2,2,Chamber 1,B6-F-58-01,03-050-25-MC,tone 01,5,11.267,1.2,45.07,56.79,0,3340
VF030222_FC2,2,Chamber 1,B6-F-58-01,03-050-25-MC,tone 02,1,25,2.66,100,0,0,0
VF030222_FC2,2,Chamber 1,B6-F-58-01,03-050-25-MC,tone 03,2,23.867,2.54,95.47,1.89,0,116
VF030222_FC2,2,Chamber 1,B6-F-58-01,03-050-25-MC,post-tone,5,174.433,18.56,96.91,8.89,0,2461
,,,,,,,,,,,,
VF030222_FC2,2,Chamber 2,B6-F-58-02,03-050-25-MC,pre-tone,15,41.8,4.45,19,45.87,0,695
VF030222_FC2,2,Chamber 2,B6-F-58-02,03-050-25-MC,tone 01,1,2.367,0.25,9.47,211.17,0,1533
VF030222_FC2,2,Chamber 2,B6-F-58-02,03-050-25-MC,tone 02,1,25,2.66,100,0.11,0,6
VF030222_FC2,2,Chamber 2,B6-F-58-02,03-050-25-MC,tone 03,1,23.5,2.5,94,9.97,0,896
