"Date :",07/04/22 15:20:53
"Motion Threshold (au):",18
"Detection Method:","Linear"
"Min Freeze Duration (f):",30



Component Details
"Component Name","Start Time","Duration (s)","Start Frame","Duration Frames"
"pre-tone"," 0:00:00.000",133,0,3990
"tone 01"," 0:02:13.000",10,3990,300
"tone 02"," 0:02:48.000",10,5040,300
"tone 03"," 0:04:14.000",10,7620,300
"tone 04"," 0:04:39.000",10,8370,300
"tone 05"," 0:05:27.000",10,9810,300
"tone 06"," 0:06:00.000",10,10800,300
"post-tone"," 0:06:10.000",143,11100,4290

"Experiment","Trial","Box","Animal","Group","Component Name","Freeze Cnt","Time Freezing","Pct Total Time Freezing","Pct Component Time Freezing","Avg Motion Index","Min Motion Index","Max Motion Index"
"VF062922_FC2","3",Chamber 1,"","","pre-tone",16,28.567,5.57,21.48,55.11,0,721
"VF062922_FC2","3",Chamber 1,"","","tone 01",0,0.000,0.00,0.00,79.86,0,320
"VF062922_FC2","3",Chamber 1,"","","tone 02",1,1.833,0.36,18.33,127.45,0,689
"VF062922_FC2","3",Chamber 1,"","","tone 03",0,0.000,0.00,0.00,367.20,0,5206
"VF062922_FC2","3",Chamber 1,"","","tone 04",1,7.067,1.38,70.67,3.22,0,139
"VF062922_FC2","3",Chamber 1,"","","tone 05",2,9.100,1.77,91.00,2.89,0,83
"VF062922_FC2","3",Chamber 1,"","","tone 06",1,6.733,1.31,67.33,66.07,0,735
"VF062922_FC2","3",Chamber 1,"","","post-tone",21,108.000,21.05,75.52,22.09,0,3297

"VF062922_FC2","3",Chamber 2,"","","pre-tone",0,0.000,0.00,0.00,270.86,0,1464
"VF062922_FC2","3",Chamber 2,"","","tone 01",1,1.367,0.27,13.67,73.18,0,528
"VF062922_FC2","3",Chamber 2,"","","tone 02",2,4.233,0.83,42.33,135.76,0,2435
"VF062922_FC2","3",Chamber 2,"","","tone 03",0,0.000,0.00,0.00,182.17,0,3154
"VF062922_FC2","3",Chamber 2,"","","tone 04",0,0.000,0.00,0.00,475.91,4,3792
"VF062922_FC2","3",Chamber 2,"","","tone 05",1,2.133,0.42,21.33,199.03,0,2331
"VF062922_FC2","3",Chamber 2,"","","tone 06",0,0.000,0.00,0.00,263.42,0,4308
"VF062922_FC2","3",Chamber 2,"","","post-tone",14,113.967,22.22,79.70,37.18,0,3134

"VF062922_FC2","3",Chamber 3,"","","pre-tone",15,21.333,4.16,16.04,82.63,0,675
"VF062922_FC2","3",Chamber 3,"","","tone 01",0,0.000,0.00,0.00,139.28,0,520
"VF062922_FC2","3",Chamber 3,"","","tone 02",2,8.933,1.74,89.33,1.73,0,57
"VF062922_FC2","3",Chamber 3,"","","tone 03",0,0.000,0.00,0.00,173.77,0,756
"VF062922_FC2","3",Chamber 3,"","","tone 04",0,0.000,0.00,0.00,57.41,0,307
"VF062922_FC2","3",Chamber 3,"","","tone 05",3,6.700,1.31,67.00,16.90,0,149
"VF062922_FC2","3",Chamber 3,"","","tone 06",1,6.233,1.22,62.33,19.20,0,218
"VF062922_FC2","3",Chamber 3,"","","post-tone",8,123.267,24.03,86.20,21.61,0,5366

"VF062922_FC2","3",Chamber 4,"","","pre-tone",13,20.500,4.00,15.41,116.94,0,1169
"VF062922_FC2","3",Chamber 4,"","","tone 01",3,3.367,0.66,33.67,39.21,0,300
"VF062922_FC2","3",Chamber 4,"","","tone 02",2,9.467,1.85,94.67,2.44,0,70
"VF062922_FC2","3",Chamber 4,"","","tone 03",2,4.733,0.92,47.33,46.03,0,479
"VF062922_FC2","3",Chamber 4,"","","tone 04",3,7.333,1.43,73.33,17.32,0,504
"VF062922_FC2","3",Chamber 4,"","","tone 05",2,9.033,1.76,90.33,2.03,0,48
"VF062922_FC2","3",Chamber 4,"","","tone 06",1,9.433,1.84,94.33,0.61,0,53
"VF062922_FC2","3",Chamber 4,"","","post-tone",9,112.067,21.85,78.37,38.53,0,4363

"VF062922_FC2","4",Chamber 1,"","","pre-tone",27,36.167,7.05,27.19,31.45,0,676
"VF062922_FC2","4",Chamber 1,"","","tone 01",2,3.833,0.75,38.33,39.08,0,357
"VF062922_FC2","4",Chamber 1,"","","tone 02",2,4.133,0.81,41.33,117.54,0,869
"VF062922_FC2","4",Chamber 1,"","","tone 03",2,8.267,1.61,82.67,14.01,0,274
"VF062922_FC2","4",Chamber 1,"","","tone 04",2,9.967,1.94,99.67,0.23,0,41
"VF062922_FC2","4",Chamber 1,"","","tone 05",1,10.000,1.95,100.00,0.29,0,12
"VF062922_FC2","4",Chamber 1,"","","tone 06",1,9.633,1.88,96.33,0.20,0,44
"VF062922_FC2","4",Chamber 1,"","","post-tone",7,137.033,26.71,95.83,5.32,0,948

"VF062922_FC2","4",Chamber 2,"","","pre-tone",19,26.633,5.19,20.03,57.92,0,501
"VF062922_FC2","4",Chamber 2,"","","tone 01",0,0.000,0.00,0.00,181.86,0,842
"VF062922_FC2","4",Chamber 2,"","","tone 02",1,2.100,0.41,21.00,20.56,0,229
"VF062922_FC2","4",Chamber 2,"","","tone 03",2,4.400,0.86,44.00,40.23,0,261
"VF062922_FC2","4",Chamber 2,"","","tone 04",2,2.167,0.42,21.67,202.79,0,3001
"VF062922_FC2","4",Chamber 2,"","","tone 05",1,10.000,1.95,100.00,0.14,0,12
"VF062922_FC2","4",Chamber 2,"","","tone 06",1,9.633,1.88,96.33,0.19,0,24
"VF062922_FC2","4",Chamber 2,"","","post-tone",15,48.533,9.46,33.94,68.94,0,6241

"VF062922_FC2","4",Chamber 3,"","","pre-tone",16,25.900,5.05,19.47,68.37,0,916
"VF062922_FC2","4",Chamber 3,"","","tone 01",3,4.200,0.82,42.00,29.70,0,301
"VF062922_FC2","4",Chamber 3,"","","tone 02",2,4.567,0.89,45.67,33.25,0,550
"VF062922_FC2","4",Chamber 3,"","","tone 03",1,1.433,0.28,14.33,75.83,0,403
"VF062922_FC2","4",Chamber 3,"","","tone 04",3,8.867,1.73,88.67,3.61,0,158
"VF062922_FC2","4",Chamber 3,"","","tone 05",2,5.833,1.14,58.33,90.89,0,849
"VF062922_FC2","4",Chamber 3,"","","tone 06",1,5.167,1.01,51.67,16.22,0,154
"VF062922_FC2","4",Chamber 3,"","","post-tone",17,91.633,17.86,64.08,24.79,0,4467

"VF062922_FC2","4",Chamber 4,"","","pre-tone",11,19.767,3.85,14.86,67.96,0,651
"VF062922_FC2","4",Chamber 4,"","","tone 01",3,8.900,1.73,89.00,2.41,0,85
"VF062922_FC2","4",Chamber 4,"","","tone 02",2,3.533,0.69,35.33,42.34,0,373
"VF062922_FC2","4",Chamber 4,"","","tone 03",2,4.367,0.85,43.67,23.86,0,311
"VF062922_FC2","4",Chamber 4,"","","tone 04",1,7.467,1.46,74.67,77.87,0,2695
"VF062922_FC2","4",Chamber 4,"","","tone 05",2,7.033,1.37,70.33,44.66,0,1860
"VF062922_FC2","4",Chamber 4,"","","tone 06",3,7.267,1.42,72.67,9.19,0,163
"VF062922_FC2","4",Chamber 4,"","","post-tone",9,124.467,24.26,87.04,23.38,0,4347

