Date :,2003/07/22 13:41,,,,,,,,,,,
Motion Threshold (au):,18,,,,,,,,,,,
Detection Method:,Linear,,,,,,,,,,,
Min Freeze Duration (f):,30,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
Component Details,,,,,,,,,,,,
Component Name,Start Time,Duration (s),Start Frame,Duration Frames,,,,,,,,
pre-tone, 0:00:00.000,120,0,3600,,,,,,,,
tone 01, 0:02:00.000,25,3600,750,,,,,,,,
tone 02, 0:03:15.000,25,5850,750,,,,,,,,
tone 03, 0:04:02.000,25,7260,750,,,,,,,,
tone 04, 0:04:47.000,25,8610,750,,,,,,,,
post-tone, 0:05:12.000,120,9360,3600,,,,,,,,
,,,,,,,,,,,,
Experiment,Trial,Box,Animal,Group,Component Name,Freeze Cnt,Time Freezing,Pct Total Time Freezing,Pct Component Time Freezing,Avg Motion Index,Min Motion Index,Max Motion Index
VF030722_ER,3,Chamber 4,,,tone 03,5,10.267,2.38,41.07,24.25,0,306
VF030722_ER,3,Chamber 4,,,tone 04,5,11.067,2.56,44.27,84.93,0,916
VF030722_ER,3,Chamber 4,,,post-tone,16,38.7,8.96,32.25,68.73,0,923
,,,,,,,,,,,,
VF030722_ER,4,Chamber 1,,,pre-tone,11,12.833,2.97,10.69,88.48,0,1061
VF030722_ER,4,Chamber 1,,,tone 01,7,16.767,3.88,67.07,32.61,0,569
VF030722_ER,4,Chamber 1,,,tone 02,4,12.733,2.95,50.93,48.21,0,1174
VF030722_ER,4,Chamber 1,,,tone 03,5,8.1,1.88,32.4,57.23,0,492
VF030722_ER,4,Chamber 1,,,tone 04,6,11.167,2.58,44.67,54.88,0,512
VF030722_ER,4,Chamber 1,,,post-tone,7,10.867,2.52,9.06,150.94,0,1430
,,,,,,,,,,,,
VF030722_ER,4,Chamber 2,,,pre-tone,19,26.333,6.1,21.94,56.27,0,669
VF030722_ER,4,Chamber 2,,,tone 01,7,15.567,3.6,62.27,16.56,0,347
VF030722_ER,4,Chamber 2,,,tone 02,6,12.133,2.81,48.53,26.39,0,247
VF030722_ER,4,Chamber 2,,,tone 03,4,8.333,1.93,33.33,92.06,0,803
VF030722_ER,4,Chamber 2,,,tone 04,5,20.233,4.68,80.93,9.79,0,157
VF030722_ER,4,Chamber 2,,,post-tone,9,14.3,3.31,11.92,147.72,0,1485
,,,,,,,,,,,,
VF030722_ER,4,Chamber 3,,,pre-tone,20,27.4,6.34,22.83,41.82,0,901
VF030722_ER,4,Chamber 3,,,tone 01,5,8.367,1.94,33.47,28.09,0,432
VF030722_ER,4,Chamber 3,,,tone 02,3,5.133,1.19,20.53,57.31,0,435
VF030722_ER,4,Chamber 3,,,tone 03,1,1,0.23,4,97.13,0,849
VF030722_ER,4,Chamber 3,,,tone 04,6,10.1,2.34,40.4,31.39,0,345
VF030722_ER,4,Chamber 3,,,post-tone,20,38.833,8.99,32.36,65.51,0,1437
,,,,,,,,,,,,
VF030722_ER,4,Chamber 4,,,pre-tone,2,3,0.69,2.5,101.94,0,761
VF030722_ER,4,Chamber 4,,,tone 01,5,17.733,4.1,70.93,9.29,0,254
VF030722_ER,4,Chamber 4,,,tone 02,2,4.5,1.04,18,73.72,0,654
VF030722_ER,4,Chamber 4,,,tone 03,2,2.1,0.49,8.4,141.12,0,745
VF030722_ER,4,Chamber 4,,,tone 04,5,10.233,2.37,40.93,74.1,0,744
VF030722_ER,4,Chamber 4,,,post-tone,18,39.633,9.17,33.03,83.39,0,856
,,,,,,,,,,,,
VF030722_ER,5,Chamber 1,,,pre-tone,6,9.133,2.11,7.61,36.77,0,545
VF030722_ER,5,Chamber 1,,,tone 01,10,17.333,4.01,69.33,16.49,0,400
VF030722_ER,5,Chamber 1,,,tone 02,9,14.9,3.45,59.6,11.65,0,177
VF030722_ER,5,Chamber 1,,,tone 03,7,8.867,2.05,35.47,33.03,0,495
VF030722_ER,5,Chamber 1,,,tone 04,1,1.067,0.25,4.27,206.1,0,1106
VF030722_ER,5,Chamber 1,,,post-tone,10,15.733,3.64,13.11,178.93,0,1720
,,,,,,,,,,,,
VF030722_ER,5,Chamber 2,,,pre-tone,6,7.567,1.75,6.31,138.89,0,1095
VF030722_ER,5,Chamber 2,,,tone 01,7,11.733,2.72,46.93,23.93,0,346
VF030722_ER,5,Chamber 2,,,tone 02,10,16.533,3.83,66.13,8.93,0,171
VF030722_ER,5,Chamber 2,,,tone 03,7,14.367,3.33,57.47,17.56,0,217
VF030722_ER,5,Chamber 2,,,tone 04,4,8.167,1.89,32.67,125.5,0,894
VF030722_ER,5,Chamber 2,,,post-tone,17,32.8,7.59,27.33,165.76,0,1539
,,,,,,,,,,,,
VF030722_ER,5,Chamber 3,,,pre-tone,10,11.667,2.7,9.72,76.2,0,685
VF030722_ER,5,Chamber 3,,,tone 01,10,17.8,4.12,71.2,13.17,0,229
VF030722_ER,5,Chamber 3,,,tone 02,5,18.4,4.26,73.6,17.77,0,265
VF030722_ER,5,Chamber 3,,,tone 03,9,13.5,3.13,54,38.09,0,529
VF030722_ER,5,Chamber 3,,,tone 04,9,15.6,3.61,62.4,11.85,0,212
VF030722_ER,5,Chamber 3,,,post-tone,9,17.9,4.14,14.92,140.71,0,1222
,,,,,,,,,,,,
VF030722_ER,5,Chamber 4,,,pre-tone,4,5.1,1.18,4.25,206.65,0,1562
VF030722_ER,5,Chamber 4,,,tone 01,2,2.433,0.56,9.73,169.26,0,1531
VF030722_ER,5,Chamber 4,,,tone 02,1,6.7,1.55,26.8,97.78,0,835
VF030722_ER,5,Chamber 4,,,tone 03,3,15.3,3.54,61.2,52.19,0,526
VF030722_ER,5,Chamber 4,,,tone 04,1,1.067,0.25,4.27,138.91,0,771
VF030722_ER,5,Chamber 4,,,post-tone,12,18.167,4.21,15.14,117.71,0,941
,,,,,,,,,,,,
VF030722_ER,6,Chamber 1,,,pre-tone,22,28.867,6.68,24.06,29.4,0,675
VF030722_ER,6,Chamber 1,,,tone 01,7,20.067,4.65,80.27,3.75,0,125
VF030722_ER,6,Chamber 1,,,tone 02,7,22.3,5.16,89.2,2.23,0,82
VF030722_ER,6,Chamber 1,,,tone 03,6,18.267,4.23,73.07,12.77,0,266
VF030722_ER,6,Chamber 1,,,tone 04,8,16.533,3.83,66.13,13.63,0,197
VF030722_ER,6,Chamber 1,,,post-tone,10,12.867,2.98,10.72,137.84,0,1624
,,,,,,,,,,,,
VF030722_ER,6,Chamber 2,,,pre-tone,3,3.567,0.83,2.97,177.27,0,1162
VF030722_ER,6,Chamber 2,,,tone 01,4,15.133,3.5,60.53,49.62,0,898
VF030722_ER,6,Chamber 2,,,tone 02,5,22.267,5.15,89.07,4.56,0,157
VF030722_ER,6,Chamber 2,,,tone 03,5,15.833,3.67,63.33,16.34,0,434
VF030722_ER,6,Chamber 2,,,tone 04,7,16.967,3.93,67.87,18.4,0,724
VF030722_ER,6,Chamber 2,,,post-tone,13,21.367,4.95,17.81,172.77,0,1313
,,,,,,,,,,,,
VF030722_ER,6,Chamber 3,,,pre-tone,19,24.6,5.69,20.5,46.93,0,1082
VF030722_ER,6,Chamber 3,,,tone 01,8,16.267,3.77,65.07,12.95,0,316
VF030722_ER,6,Chamber 3,,,tone 02,8,16.967,3.93,67.87,11.02,0,256
VF030722_ER,6,Chamber 3,,,tone 03,9,21.567,4.99,86.27,4.42,0,121
VF030722_ER,6,Chamber 3,,,tone 04,7,21.9,5.07,87.6,1.76,0,70
VF030722_ER,6,Chamber 3,,,post-tone,10,17.733,4.1,14.78,108.97,0,1228
,,,,,,,,,,,,
VF030722_ER,6,Chamber 4,,,pre-tone,2,2,0.46,1.67,125.27,0,1451
