"Date :",09/22/22 13:05:30
"Motion Threshold (au):",18
"Detection Method:","Linear"
"Min Freeze Duration (f):",30



Component Details
"Component Name","Start Time","Duration (s)","Start Frame","Duration Frames"
"pre-tone"," 0:00:00.000",220,0,6600
"tone 01"," 0:03:40.000",25,6600,750
"tone 02"," 0:05:55.000",25,10650,750
"tone 03"," 0:08:10.000",25,14700,750
"tone 04"," 0:09:05.000",25,16350,750
"tone 05"," 0:09:50.000",25,17700,750
"tone 06"," 0:12:15.000",25,22050,750
"post-tone"," 0:12:40.000",180,22800,5400

"Experiment","Trial","Box","Animal","Group","Component Name","Freeze Cnt","Time Freezing","Pct Total Time Freezing","Pct Component Time Freezing","Avg Motion Index","Min Motion Index","Max Motion Index"
"VF091922_FC2","4",Chamber 1,"","","pre-tone",27,101.267,10.77,46.03,30.19,0,443
"VF091922_FC2","4",Chamber 1,"","","tone 01",3,21.933,2.33,87.73,9.31,0,267
"VF091922_FC2","4",Chamber 1,"","","tone 02",4,21.867,2.33,87.47,3.29,0,121
"VF091922_FC2","4",Chamber 1,"","","tone 03",4,18.300,1.95,73.20,12.99,0,364
"VF091922_FC2","4",Chamber 1,"","","tone 04",6,18.567,1.98,74.27,11.25,0,193
"VF091922_FC2","4",Chamber 1,"","","tone 05",3,22.900,2.44,91.60,1.60,0,42
"VF091922_FC2","4",Chamber 1,"","","tone 06",7,12.300,1.31,49.20,32.66,0,504
"VF091922_FC2","4",Chamber 1,"","","post-tone",14,155.933,16.59,86.63,10.21,0,2355

"VF091922_FC2","4",Chamber 2,"","","pre-tone",32,162.100,17.24,73.68,10.98,0,344
"VF091922_FC2","4",Chamber 2,"","","tone 01",4,20.633,2.20,82.53,13.90,0,322
"VF091922_FC2","4",Chamber 2,"","","tone 02",1,25.000,2.66,100.00,0.00,0,1
"VF091922_FC2","4",Chamber 2,"","","tone 03",1,25.000,2.66,100.00,0.00,0,0
"VF091922_FC2","4",Chamber 2,"","","tone 04",4,10.033,1.07,40.13,60.52,0,1305
"VF091922_FC2","4",Chamber 2,"","","tone 05",1,13.467,1.43,53.87,15.65,0,296
"VF091922_FC2","4",Chamber 2,"","","tone 06",4,24.733,2.63,98.93,0.55,0,38
"VF091922_FC2","4",Chamber 2,"","","post-tone",12,165.467,17.60,91.93,7.07,0,878

"VF091922_FC2","4",Chamber 3,"","","pre-tone",24,143.333,15.25,65.15,12.61,0,341
"VF091922_FC2","4",Chamber 3,"","","tone 01",2,24.700,2.63,98.80,0.30,0,56
"VF091922_FC2","4",Chamber 3,"","","tone 02",1,23.533,2.50,94.13,0.84,0,97
"VF091922_FC2","4",Chamber 3,"","","tone 03",1,25.000,2.66,100.00,0.00,0,1
"VF091922_FC2","4",Chamber 3,"","","tone 04",4,22.100,2.35,88.40,2.08,0,79
"VF091922_FC2","4",Chamber 3,"","","tone 05",1,24.000,2.55,96.00,0.33,0,55
"VF091922_FC2","4",Chamber 3,"","","tone 06",1,25.000,2.66,100.00,0.02,0,9
"VF091922_FC2","4",Chamber 3,"","","post-tone",18,151.300,16.10,84.06,6.13,0,1579

"VF091922_FC2","4",Chamber 4,"","","pre-tone",23,139.267,14.82,63.30,18.07,0,438
"VF091922_FC2","4",Chamber 4,"","","tone 01",3,16.733,1.78,66.93,34.29,0,513
"VF091922_FC2","4",Chamber 4,"","","tone 02",2,24.467,2.60,97.87,0.40,0,41
"VF091922_FC2","4",Chamber 4,"","","tone 03",1,24.767,2.63,99.07,0.04,0,20
"VF091922_FC2","4",Chamber 4,"","","tone 04",2,24.933,2.65,99.73,0.11,0,59
"VF091922_FC2","4",Chamber 4,"","","tone 05",3,11.567,1.23,46.27,61.14,0,670
"VF091922_FC2","4",Chamber 4,"","","tone 06",4,24.533,2.61,98.13,0.60,0,54
"VF091922_FC2","4",Chamber 4,"","","post-tone",9,157.433,16.75,87.46,10.89,0,1945

