"Date :",04/17/22 15:32:49
"Motion Threshold (au):",18
"Detection Method:","Linear"
"Min Freeze Duration (f):",30



Component Details
"Component Name","Start Time","Duration (s)","Start Frame","Duration Frames"
"pre-tone"," 0:00:00.000",180,0,5400
"tone 01"," 0:03:40.000",25,6600,750
"tone 02"," 0:05:55.000",25,10650,750
"tone 03"," 0:08:10.000",25,14700,750
"tone 04"," 0:09:05.000",25,16350,750
"tone 05"," 0:09:50.000",25,17700,750
"tone 06"," 0:12:15.000",25,22050,750
"post-tone"," 0:12:40.000",180,22800,5400

"Experiment","Trial","Box","Animal","Group","Component Name","Freeze Cnt","Time Freezing","Pct Total Time Freezing","Pct Component Time Freezing","Avg Motion Index","Min Motion Index","Max Motion Index"
"VF041722_FC2","3",Chamber 1,"","","pre-tone",32,42.667,4.54,23.70,18.12,0,251
"VF041722_FC2","3",Chamber 1,"","","tone 01",7,20.933,2.23,83.73,5.61,0,190
"VF041722_FC2","3",Chamber 1,"","","tone 02",3,24.100,2.56,96.40,2.13,0,160
"VF041722_FC2","3",Chamber 1,"","","tone 03",2,9.667,1.03,38.67,75.22,0,720
"VF041722_FC2","3",Chamber 1,"","","tone 04",7,14.733,1.57,58.93,18.60,0,284
"VF041722_FC2","3",Chamber 1,"","","tone 05",3,12.000,1.28,48.00,29.06,0,403
"VF041722_FC2","3",Chamber 1,"","","tone 06",2,21.533,2.29,86.13,20.17,0,583
"VF041722_FC2","3",Chamber 1,"","","post-tone",26,94.167,10.02,52.31,35.01,0,2402

"VF041722_FC2","3",Chamber 2,"","","pre-tone",33,104.033,11.07,57.80,38.58,0,801
"VF041722_FC2","3",Chamber 2,"","","tone 01",2,7.467,0.79,29.87,106.90,0,757
"VF041722_FC2","3",Chamber 2,"","","tone 02",2,24.600,2.62,98.40,0.59,0,80
"VF041722_FC2","3",Chamber 2,"","","tone 03",2,12.400,1.32,49.60,53.04,0,649
"VF041722_FC2","3",Chamber 2,"","","tone 04",2,19.533,2.08,78.13,28.15,0,700
"VF041722_FC2","3",Chamber 2,"","","tone 05",2,13.233,1.41,52.93,56.51,0,943
"VF041722_FC2","3",Chamber 2,"","","tone 06",1,25.000,2.66,100.00,0.09,0,6
"VF041722_FC2","3",Chamber 2,"","","post-tone",12,110.533,11.76,61.41,48.85,0,5424

"VF041722_FC2","3",Chamber 3,"","","pre-tone",28,36.367,3.87,20.20,22.24,0,599
"VF041722_FC2","3",Chamber 3,"","","tone 01",5,23.167,2.46,92.67,3.32,0,132
"VF041722_FC2","3",Chamber 3,"","","tone 02",3,10.633,1.13,42.53,90.57,0,823
"VF041722_FC2","3",Chamber 3,"","","tone 03",3,7.600,0.81,30.40,90.24,0,769
"VF041722_FC2","3",Chamber 3,"","","tone 04",1,25.000,2.66,100.00,0.06,0,12
"VF041722_FC2","3",Chamber 3,"","","tone 05",2,15.733,1.67,62.93,69.11,0,1000
"VF041722_FC2","3",Chamber 3,"","","tone 06",3,22.133,2.35,88.53,5.77,0,233
"VF041722_FC2","3",Chamber 3,"","","post-tone",26,131.667,14.01,73.15,35.11,0,2834

"VF041722_FC2","3",Chamber 4,"","","pre-tone",1,1.167,0.12,0.65,136.06,0,1282
"VF041722_FC2","3",Chamber 4,"","","tone 01",6,12.667,1.35,50.67,23.71,0,317
"VF041722_FC2","3",Chamber 4,"","","tone 02",3,3.900,0.41,15.60,72.83,0,1026
"VF041722_FC2","3",Chamber 4,"","","tone 03",2,4.733,0.50,18.93,86.42,0,704
"VF041722_FC2","3",Chamber 4,"","","tone 04",3,3.900,0.41,15.60,70.32,0,550
"VF041722_FC2","3",Chamber 4,"","","tone 05",1,1.233,0.13,4.93,58.69,0,432
"VF041722_FC2","3",Chamber 4,"","","tone 06",3,6.767,0.72,27.07,66.25,0,470
"VF041722_FC2","3",Chamber 4,"","","post-tone",8,18.733,1.99,10.41,79.56,0,2103

