"Date :",04/17/22 15:35:35
"Motion Threshold (au):",18
"Detection Method:","Linear"
"Min Freeze Duration (f):",30



Component Details
"Component Name","Start Time","Duration (s)","Start Frame","Duration Frames"
"pre-tone"," 0:00:00.000",120,0,3600
"tone 01"," 0:02:00.000",25,3600,750
"tone 02"," 0:02:42.000",25,4860,750
"tone 03"," 0:03:15.000",25,5850,750
"tone 04"," 0:04:02.000",25,7260,750
"tone 05"," 0:04:47.000",25,8610,750
"tone 06"," 0:05:29.000",25,9870,750
"tone 07"," 0:06:09.000",25,11070,750
"tone 08"," 0:06:54.000",25,12420,750
"tone 09"," 0:07:24.000",25,13320,750
"tone 10"," 0:08:08.000",25,14640,750
"tone 11"," 0:08:45.000",25,15750,750
"tone 12"," 0:09:15.000",25,16650,750
"post-tone"," 0:09:40.000",120,17400,3600

"Experiment","Trial","Box","Animal","Group","Component Name","Freeze Cnt","Time Freezing","Pct Total Time Freezing","Pct Component Time Freezing","Avg Motion Index","Min Motion Index","Max Motion Index"
"VF041722_E3","1",Chamber 1,"","","pre-tone",11,17.733,2.53,14.78,113.23,0,1358
"VF041722_E3","1",Chamber 1,"","","tone 01",5,11.900,1.70,47.60,34.51,0,611
"VF041722_E3","1",Chamber 1,"","","tone 02",5,10.167,1.45,40.67,110.23,0,1379
"VF041722_E3","1",Chamber 1,"","","tone 03",4,10.433,1.49,41.73,34.45,0,324
"VF041722_E3","1",Chamber 1,"","","tone 04",2,3.200,0.46,12.80,21.96,0,162
"VF041722_E3","1",Chamber 1,"","","tone 05",5,8.733,1.25,34.93,55.69,0,856
"VF041722_E3","1",Chamber 1,"","","tone 06",6,9.933,1.42,39.73,74.16,0,786
"VF041722_E3","1",Chamber 1,"","","tone 07",7,14.533,2.08,58.13,41.37,0,671
"VF041722_E3","1",Chamber 1,"","","tone 08",4,11.567,1.65,46.27,114.04,0,1270
"VF041722_E3","1",Chamber 1,"","","tone 09",4,9.100,1.30,36.40,124.48,0,1001
"VF041722_E3","1",Chamber 1,"","","tone 10",6,15.033,2.15,60.13,27.33,0,397
"VF041722_E3","1",Chamber 1,"","","tone 11",6,12.833,1.83,51.33,42.16,0,987
"VF041722_E3","1",Chamber 1,"","","tone 12",7,13.067,1.87,52.27,31.57,0,471
"VF041722_E3","1",Chamber 1,"","","post-tone",11,17.967,2.57,14.97,141.67,0,1420

"VF041722_E3","1",Chamber 2,"","","pre-tone",11,13.667,1.95,11.39,30.83,0,350
"VF041722_E3","1",Chamber 2,"","","tone 01",5,14.833,2.12,59.33,11.91,0,292
"VF041722_E3","1",Chamber 2,"","","tone 02",2,4.033,0.58,16.13,34.92,0,294
"VF041722_E3","1",Chamber 2,"","","tone 03",9,11.900,1.70,47.60,11.47,0,172
"VF041722_E3","1",Chamber 2,"","","tone 04",2,3.800,0.54,15.20,95.89,0,728
"VF041722_E3","1",Chamber 2,"","","tone 05",0,0.000,0.00,0.00,283.84,0,1352
"VF041722_E3","1",Chamber 2,"","","tone 06",6,8.467,1.21,33.87,43.72,0,415
"VF041722_E3","1",Chamber 2,"","","tone 07",0,0.000,0.00,0.00,400.24,0,2306
"VF041722_E3","1",Chamber 2,"","","tone 08",1,2.300,0.33,9.20,193.05,0,1176
"VF041722_E3","1",Chamber 2,"","","tone 09",4,6.267,0.90,25.07,109.90,0,760
"VF041722_E3","1",Chamber 2,"","","tone 10",2,2.267,0.32,9.07,297.00,0,1876
"VF041722_E3","1",Chamber 2,"","","tone 11",2,3.133,0.45,12.53,105.74,0,452
"VF041722_E3","1",Chamber 2,"","","tone 12",5,13.500,1.93,54.00,35.43,0,600
"VF041722_E3","1",Chamber 2,"","","post-tone",11,20.633,2.95,17.19,200.96,0,1744

"VF041722_E3","1",Chamber 3,"","","pre-tone",25,43.533,6.22,36.28,34.16,0,428
"VF041722_E3","1",Chamber 3,"","","tone 01",4,24.767,3.54,99.07,0.85,0,93
"VF041722_E3","1",Chamber 3,"","","tone 02",6,21.233,3.03,84.93,3.86,0,138
"VF041722_E3","1",Chamber 3,"","","tone 03",4,9.067,1.30,36.27,23.71,0,214
"VF041722_E3","1",Chamber 3,"","","tone 04",4,6.933,0.99,27.73,35.97,0,427
"VF041722_E3","1",Chamber 3,"","","tone 05",3,4.633,0.66,18.53,62.97,0,398
"VF041722_E3","1",Chamber 3,"","","tone 06",8,13.367,1.91,53.47,27.96,0,1242
"VF041722_E3","1",Chamber 3,"","","tone 07",4,8.733,1.25,34.93,58.41,0,607
"VF041722_E3","1",Chamber 3,"","","tone 08",4,14.133,2.02,56.53,17.04,0,193
"VF041722_E3","1",Chamber 3,"","","tone 09",7,15.300,2.19,61.20,14.09,0,190
"VF041722_E3","1",Chamber 3,"","","tone 10",3,3.867,0.55,15.47,59.65,0,531
"VF041722_E3","1",Chamber 3,"","","tone 11",3,7.733,1.10,30.93,13.92,0,133
"VF041722_E3","1",Chamber 3,"","","tone 12",2,2.867,0.41,11.47,78.16,0,500
"VF041722_E3","1",Chamber 3,"","","post-tone",21,56.300,8.04,46.92,38.20,0,526

"VF041722_E3","1",Chamber 4,"","","pre-tone",5,5.167,0.74,4.31,75.48,0,969
"VF041722_E3","1",Chamber 4,"","","tone 01",1,1.333,0.19,5.33,44.52,0,436
"VF041722_E3","1",Chamber 4,"","","tone 02",4,4.900,0.70,19.60,41.55,0,668
"VF041722_E3","1",Chamber 4,"","","tone 03",3,3.867,0.55,15.47,80.38,0,567
"VF041722_E3","1",Chamber 4,"","","tone 04",5,6.067,0.87,24.27,35.07,0,416
"VF041722_E3","1",Chamber 4,"","","tone 05",9,12.833,1.83,51.33,50.74,0,550
"VF041722_E3","1",Chamber 4,"","","tone 06",9,16.633,2.38,66.53,19.82,0,437
"VF041722_E3","1",Chamber 4,"","","tone 07",1,1.000,0.14,4.00,138.15,0,677
"VF041722_E3","1",Chamber 4,"","","tone 08",6,11.600,1.66,46.40,90.49,0,965
"VF041722_E3","1",Chamber 4,"","","tone 09",2,3.000,0.43,12.00,153.67,0,1229
"VF041722_E3","1",Chamber 4,"","","tone 10",1,1.200,0.17,4.80,148.84,0,887
"VF041722_E3","1",Chamber 4,"","","tone 11",7,13.767,1.97,55.07,96.69,0,1037
"VF041722_E3","1",Chamber 4,"","","tone 12",4,5.367,0.77,21.47,86.80,0,646
"VF041722_E3","1",Chamber 4,"","","post-tone",21,34.600,4.94,28.83,90.73,0,1213

"VF041722_E3","2",Chamber 1,"","","pre-tone",1,1.000,0.14,0.83,260.86,0,1580
"VF041722_E3","2",Chamber 1,"","","tone 01",5,13.100,1.87,52.40,31.00,0,617
"VF041722_E3","2",Chamber 1,"","","tone 02",6,7.267,1.04,29.07,95.98,0,672
"VF041722_E3","2",Chamber 1,"","","tone 03",1,1.100,0.16,4.40,301.45,0,1431
"VF041722_E3","2",Chamber 1,"","","tone 04",1,1.833,0.26,7.33,329.43,0,1615
"VF041722_E3","2",Chamber 1,"","","tone 05",2,2.500,0.36,10.00,195.53,0,1346
"VF041722_E3","2",Chamber 1,"","","tone 06",2,2.633,0.38,10.53,244.22,0,1367
"VF041722_E3","2",Chamber 1,"","","tone 07",1,1.167,0.17,4.67,339.78,0,1518
"VF041722_E3","2",Chamber 1,"","","tone 08",0,0.000,0.00,0.00,303.54,0,1760
"VF041722_E3","2",Chamber 1,"","","tone 09",2,2.600,0.37,10.40,247.14,0,1578
"VF041722_E3","2",Chamber 1,"","","tone 10",0,0.000,0.00,0.00,298.14,0,1387
"VF041722_E3","2",Chamber 1,"","","tone 11",0,0.000,0.00,0.00,332.67,0,1886
"VF041722_E3","2",Chamber 1,"","","tone 12",0,0.000,0.00,0.00,241.92,0,1472
"VF041722_E3","2",Chamber 1,"","","post-tone",2,2.300,0.33,1.92,327.13,0,1709

"VF041722_E3","2",Chamber 2,"","","pre-tone",1,1.667,0.24,1.39,265.02,0,2668
"VF041722_E3","2",Chamber 2,"","","tone 01",4,11.633,1.66,46.53,76.17,0,614
"VF041722_E3","2",Chamber 2,"","","tone 02",3,14.833,2.12,59.33,49.55,0,624
"VF041722_E3","2",Chamber 2,"","","tone 03",2,3.200,0.46,12.80,136.75,0,1130
"VF041722_E3","2",Chamber 2,"","","tone 04",4,14.100,2.01,56.40,28.59,0,330
"VF041722_E3","2",Chamber 2,"","","tone 05",3,5.367,0.77,21.47,106.51,0,630
"VF041722_E3","2",Chamber 2,"","","tone 06",2,10.867,1.55,43.47,68.56,0,810
"VF041722_E3","2",Chamber 2,"","","tone 07",2,2.167,0.31,8.67,119.49,0,797
"VF041722_E3","2",Chamber 2,"","","tone 08",2,2.933,0.42,11.73,94.99,0,543
"VF041722_E3","2",Chamber 2,"","","tone 09",1,2.000,0.29,8.00,118.82,0,602
"VF041722_E3","2",Chamber 2,"","","tone 10",3,8.767,1.25,35.07,84.45,0,675
"VF041722_E3","2",Chamber 2,"","","tone 11",2,9.133,1.30,36.53,65.38,0,643
"VF041722_E3","2",Chamber 2,"","","tone 12",5,6.600,0.94,26.40,171.90,0,1203
"VF041722_E3","2",Chamber 2,"","","post-tone",10,14.833,2.12,12.36,181.75,0,1622

"VF041722_E3","2",Chamber 3,"","","pre-tone",29,46.733,6.68,38.94,24.45,0,650
"VF041722_E3","2",Chamber 3,"","","tone 01",5,11.600,1.66,46.40,17.43,0,270
"VF041722_E3","2",Chamber 3,"","","tone 02",7,10.267,1.47,41.07,27.22,0,367
"VF041722_E3","2",Chamber 3,"","","tone 03",7,12.567,1.80,50.27,13.73,0,153
"VF041722_E3","2",Chamber 3,"","","tone 04",5,8.700,1.24,34.80,12.51,0,182
"VF041722_E3","2",Chamber 3,"","","tone 05",3,4.367,0.62,17.47,154.47,0,1428
"VF041722_E3","2",Chamber 3,"","","tone 06",5,5.800,0.83,23.20,26.06,0,475
"VF041722_E3","2",Chamber 3,"","","tone 07",2,2.500,0.36,10.00,238.55,0,1277
"VF041722_E3","2",Chamber 3,"","","tone 08",1,1.467,0.21,5.87,218.77,0,1324
"VF041722_E3","2",Chamber 3,"","","tone 09",1,1.833,0.26,7.33,186.78,0,1270
"VF041722_E3","2",Chamber 3,"","","tone 10",2,2.700,0.39,10.80,115.07,0,1235
"VF041722_E3","2",Chamber 3,"","","tone 11",2,6.133,0.88,24.53,145.78,0,1197
"VF041722_E3","2",Chamber 3,"","","tone 12",4,7.367,1.05,29.47,156.63,0,1513
"VF041722_E3","2",Chamber 3,"","","post-tone",5,7.133,1.02,5.94,235.14,0,1538

"VF041722_E3","2",Chamber 4,"","","pre-tone",11,13.267,1.90,11.06,56.62,0,1417
"VF041722_E3","2",Chamber 4,"","","tone 01",7,18.167,2.60,72.67,4.29,0,87
"VF041722_E3","2",Chamber 4,"","","tone 02",10,14.133,2.02,56.53,11.15,0,204
"VF041722_E3","2",Chamber 4,"","","tone 03",11,18.800,2.69,75.20,5.96,0,124
"VF041722_E3","2",Chamber 4,"","","tone 04",10,19.100,2.73,76.40,6.02,0,112
"VF041722_E3","2",Chamber 4,"","","tone 05",10,18.433,2.63,73.73,5.78,0,105
"VF041722_E3","2",Chamber 4,"","","tone 06",1,1.000,0.14,4.00,150.96,0,1566
"VF041722_E3","2",Chamber 4,"","","tone 07",4,5.500,0.79,22.00,23.10,0,224
"VF041722_E3","2",Chamber 4,"","","tone 08",6,8.767,1.25,35.07,110.19,0,1221
"VF041722_E3","2",Chamber 4,"","","tone 09",2,3.000,0.43,12.00,138.24,0,1176
"VF041722_E3","2",Chamber 4,"","","tone 10",2,9.567,1.37,38.27,86.21,0,916
"VF041722_E3","2",Chamber 4,"","","tone 11",7,12.567,1.80,50.27,48.62,0,616
"VF041722_E3","2",Chamber 4,"","","tone 12",5,7.067,1.01,28.27,232.74,0,1429
"VF041722_E3","2",Chamber 4,"","","post-tone",14,24.533,3.50,20.44,159.54,0,1803

"VF041722_E3","3",Chamber 1,"","","pre-tone",2,2.533,0.36,2.11,187.15,0,1447
"VF041722_E3","3",Chamber 1,"","","tone 01",4,10.300,1.47,41.20,82.23,0,643
"VF041722_E3","3",Chamber 1,"","","tone 02",6,11.067,1.58,44.27,88.22,0,1044
"VF041722_E3","3",Chamber 1,"","","tone 03",5,9.833,1.40,39.33,127.98,0,1256
"VF041722_E3","3",Chamber 1,"","","tone 04",7,10.867,1.55,43.47,107.02,0,969
"VF041722_E3","3",Chamber 1,"","","tone 05",6,7.967,1.14,31.87,118.40,0,881
"VF041722_E3","3",Chamber 1,"","","tone 06",4,8.733,1.25,34.93,166.02,0,815
"VF041722_E3","3",Chamber 1,"","","tone 07",1,13.400,1.91,53.60,59.00,0,577
