"Date :",04/17/22 15:30:23
"Motion Threshold (au):",18
"Detection Method:","Linear"
"Min Freeze Duration (f):",30



Component Details
"Component Name","Start Time","Duration (s)","Start Frame","Duration Frames"
"pre-tone"," 0:00:00.000",290,0,8700
"tone 01"," 0:04:50.000",25,8700,750
"tone 02"," 0:08:10.000",25,14700,750
"tone 03"," 0:12:05.000",25,21750,750
"post-tone"," 0:12:30.000",180,22500,5400

"Experiment","Trial","Box","Animal","Group","Component Name","Freeze Cnt","Time Freezing","Pct Total Time Freezing","Pct Component Time Freezing","Avg Motion Index","Min Motion Index","Max Motion Index"
"VF041622_FC1","4",Chamber 1,"","","pre-tone",0,0.000,0.00,0.00,230.54,0,1441
"VF041622_FC1","4",Chamber 1,"","","tone 01",1,1.033,0.11,4.13,109.34,0,893
"VF041622_FC1","4",Chamber 1,"","","tone 02",3,9.367,1.01,37.47,50.60,0,908
"VF041622_FC1","4",Chamber 1,"","","tone 03",2,23.700,2.55,94.80,2.16,0,120
"VF041622_FC1","4",Chamber 1,"","","post-tone",16,130.300,14.01,72.39,27.65,0,4392

"VF041622_FC1","4",Chamber 2,"","","pre-tone",0,0.000,0.00,0.00,305.64,0,1752
"VF041622_FC1","4",Chamber 2,"","","tone 01",0,0.000,0.00,0.00,165.14,0,718
"VF041622_FC1","4",Chamber 2,"","","tone 02",2,2.500,0.27,10.00,78.57,0,570
"VF041622_FC1","4",Chamber 2,"","","tone 03",4,8.267,0.89,33.07,73.60,0,607
"VF041622_FC1","4",Chamber 2,"","","post-tone",20,74.567,8.02,41.43,51.41,0,2788

"VF041622_FC1","4",Chamber 3,"","","pre-tone",0,0.000,0.00,0.00,219.27,0,1313
"VF041622_FC1","4",Chamber 3,"","","tone 01",0,0.000,0.00,0.00,281.03,0,1049
"VF041622_FC1","4",Chamber 3,"","","tone 02",2,3.067,0.33,12.27,71.08,0,703
"VF041622_FC1","4",Chamber 3,"","","tone 03",5,15.633,1.68,62.53,18.17,0,283
"VF041622_FC1","4",Chamber 3,"","","post-tone",17,29.833,3.21,16.57,103.39,0,4832

"VF041622_FC1","4",Chamber 4,"","","pre-tone",1,1.167,0.13,0.40,193.73,0,1648
"VF041622_FC1","4",Chamber 4,"","","tone 01",0,0.000,0.00,0.00,190.19,0,1020
"VF041622_FC1","4",Chamber 4,"","","tone 02",4,5.600,0.60,22.40,94.15,0,809
"VF041622_FC1","4",Chamber 4,"","","tone 03",2,17.700,1.90,70.80,23.32,0,401
"VF041622_FC1","4",Chamber 4,"","","post-tone",26,64.500,6.94,35.83,62.31,0,4688

