Date :,04/17/22 15:25:09,,,,,,,,,,,
Motion Threshold (au):,18,,,,,,,,,,,
Detection Method:,Linear,,,,,,,,,,,
Min Freeze Duration (f):,30,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
Component Details,,,,,,,,,,,,
Component Name,Start Time,Duration (s),Start Frame,Duration Frames,,,,,,,,
pre-tone, 0:00:00.000,235,0,7050,,,,,,,,
tone 01, 0:03:55.000,10,7050,300,,,,,,,,
tone 02, 0:06:10.000,10,11100,300,,,,,,,,
tone 03, 0:08:25.000,10,15150,300,,,,,,,,
tone 04, 0:09:20.000,10,16800,300,,,,,,,,
tone 05, 0:10:05.000,10,18150,300,,,,,,,,
tone 06, 0:12:30.000,10,22500,300,,,,,,,,
post-tone, 0:12:40.000,180,22800,5400,,,,,,,,
,,,,,,,,,,,,
Experiment,Trial,Box,Animal,Group,Component Name,Freeze Cnt,Time Freezing,Pct Total Time Freezing,Pct Component Time Freezing,Avg Motion Index,Min Motion Index,Max Motion Index
VF041422_FC2,1,Chamber 1,B6-M-75-L1,06-050-10-SC,pre-tone,23,47.367,5.04,20.16,65.26,0,818
VF041422_FC2,1,Chamber 1,B6-M-75-L1,06-050-10-SC,tone 01,1,4.9,0.52,49,51.71,0,374
VF041422_FC2,1,Chamber 1,B6-M-75-L1,06-050-10-SC,tone 02,2,5.5,0.59,55,50.63,0,434
VF041422_FC2,1,Chamber 1,B6-M-75-L1,06-050-10-SC,tone 03,1,6.433,0.68,64.33,32.2,0,329
VF041422_FC2,1,Chamber 1,B6-M-75-L1,06-050-10-SC,tone 04,2,9.533,1.01,95.33,1.34,0,59
VF041422_FC2,1,Chamber 1,B6-M-75-L1,06-050-10-SC,tone 05,3,8.533,0.91,85.33,5.52,0,135
VF041422_FC2,1,Chamber 1,B6-M-75-L1,06-050-10-SC,tone 06,2,9.267,0.99,92.67,4.53,0,205
VF041422_FC2,1,Chamber 1,B6-M-75-L1,06-050-10-SC,post-tone,27,98.5,10.48,54.72,33.07,0,1330
,,,,,,,,,,,,
VF041422_FC2,1,Chamber 2,B6-M-75-L2,06-050-10-SC,pre-tone,25,51.267,5.45,21.82,126.17,0,1777
VF041422_FC2,1,Chamber 2,B6-M-75-L2,06-050-10-SC,tone 01,0,0,0,0,196.65,0,1396
VF041422_FC2,1,Chamber 2,B6-M-75-L2,06-050-10-SC,tone 02,1,2.933,0.31,29.33,193.92,0,1620
VF041422_FC2,1,Chamber 2,B6-M-75-L2,06-050-10-SC,tone 03,2,7.033,0.75,70.33,157.96,0,1682
VF041422_FC2,1,Chamber 2,B6-M-75-L2,06-050-10-SC,tone 04,2,6.533,0.7,65.33,52.93,0,776
VF041422_FC2,1,Chamber 2,B6-M-75-L2,06-050-10-SC,tone 05,2,6.4,0.68,64,16.93,0,307
VF041422_FC2,1,Chamber 2,B6-M-75-L2,06-050-10-SC,tone 06,1,6.633,0.71,66.33,146.68,0,2037
VF041422_FC2,1,Chamber 2,B6-M-75-L2,06-050-10-SC,post-tone,23,72.933,7.76,40.52,55.38,0,3023
,,,,,,,,,,,,
VF041422_FC2,1,Chamber 3,B6-M-75-R1,06-050-10-SC,pre-tone,19,28.633,3.05,12.18,85.04,0,855
VF041422_FC2,1,Chamber 3,B6-M-75-R1,06-050-10-SC,tone 01,2,4.267,0.45,42.67,58.16,0,544
VF041422_FC2,1,Chamber 3,B6-M-75-R1,06-050-10-SC,tone 02,3,4.4,0.47,44,85.45,0,522
VF041422_FC2,1,Chamber 3,B6-M-75-R1,06-050-10-SC,tone 03,1,2.267,0.24,22.67,135.64,0,819
VF041422_FC2,1,Chamber 3,B6-M-75-R1,06-050-10-SC,tone 04,2,4.767,0.51,47.67,77.23,0,705
VF041422_FC2,1,Chamber 3,B6-M-75-R1,06-050-10-SC,tone 05,4,6,0.64,60,49.25,0,435
VF041422_FC2,1,Chamber 3,B6-M-75-R1,06-050-10-SC,tone 06,3,9.6,1.02,96,2.41,0,108
VF041422_FC2,1,Chamber 3,B6-M-75-R1,06-050-10-SC,post-tone,23,54.367,5.78,30.2,81.92,0,3057
,,,,,,,,,,,,
VF041422_FC2,1,Chamber 4,B6-M-75-R2,06-050-10-SC,pre-tone,24,57.133,6.08,24.31,48.82,0,595
VF041422_FC2,1,Chamber 4,B6-M-75-R2,06-050-10-SC,tone 01,3,4.233,0.45,42.33,23.52,0,281
VF041422_FC2,1,Chamber 4,B6-M-75-R2,06-050-10-SC,tone 02,2,4.633,0.49,46.33,19.69,0,491
VF041422_FC2,1,Chamber 4,B6-M-75-R2,06-050-10-SC,tone 03,1,2.267,0.24,22.67,19.79,0,156
VF041422_FC2,1,Chamber 4,B6-M-75-R2,06-050-10-SC,tone 04,3,7.333,0.78,73.33,4.5,0,112
VF041422_FC2,1,Chamber 4,B6-M-75-R2,06-050-10-SC,tone 05,1,1.867,0.2,18.67,47.15,0,440
VF041422_FC2,1,Chamber 4,B6-M-75-R2,06-050-10-SC,tone 06,4,7.567,0.8,75.67,6.4,0,180
VF041422_FC2,1,Chamber 4,B6-M-75-R2,06-050-10-SC,post-tone,25,73.567,7.83,40.87,36.55,0,2836
