Date :,04/17/22 15:34:57,,,,,,,,,,,
Motion Threshold (au):,18,,,,,,,,,,,
Detection Method:,Linear,,,,,,,,,,,
Min Freeze Duration (f):,30,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
Component Details,,,,,,,,,,,,
Component Name,Start Time,Duration (s),Start Frame,Duration Frames,,,,,,,,
VF041622_E2,1,Chamber 2,B6-M-75-L2,06-050-10-SC,tone 06,3,6.167,0.88,24.67,88.11,0,879
VF041622_E2,1,Chamber 2,B6-M-75-L2,06-050-10-SC,tone 07,3,4.867,0.7,19.47,138.76,0,1385
VF041622_E2,1,Chamber 2,B6-M-75-L2,06-050-10-SC,tone 08,6,13.3,1.9,53.2,34.57,0,400
VF041622_E2,1,Chamber 2,B6-M-75-L2,06-050-10-SC,tone 09,4,7.133,1.02,28.53,179.3,0,1297
VF041622_E2,1,Chamber 2,B6-M-75-L2,06-050-10-SC,tone 10,5,16.667,2.38,66.67,40.94,0,604
VF041622_E2,1,Chamber 2,B6-M-75-L2,06-050-10-SC,tone 11,4,6.167,0.88,24.67,159.54,0,1994
VF041622_E2,1,Chamber 2,B6-M-75-L2,06-050-10-SC,tone 12,3,8,1.14,32,209.36,0,1152
VF041622_E2,1,Chamber 2,B6-M-75-L2,06-050-10-SC,post-tone,14,22.733,3.25,18.94,190.15,0,1942
,,,,,,,,,,,,
VF041622_E2,1,Chamber 3,B6-M-75-R1,06-050-10-SC,pre-tone,40,58.233,8.32,48.53,22.39,0,437
VF041622_E2,1,Chamber 3,B6-M-75-R1,06-050-10-SC,tone 01,6,21.733,3.1,86.93,5.72,0,184
VF041622_E2,1,Chamber 3,B6-M-75-R1,06-050-10-SC,tone 02,5,16.1,2.3,64.4,6.17,0,106
VF041622_E2,1,Chamber 3,B6-M-75-R1,06-050-10-SC,tone 03,5,22,3.14,88,2.79,0,84
VF041622_E2,1,Chamber 3,B6-M-75-R1,06-050-10-SC,tone 04,5,9.8,1.4,39.2,23.72,0,347
VF041622_E2,1,Chamber 3,B6-M-75-R1,06-050-10-SC,tone 05,3,14.6,2.09,58.4,22.46,0,280
VF041622_E2,1,Chamber 3,B6-M-75-R1,06-050-10-SC,tone 06,4,13.367,1.91,53.47,19.56,0,166
VF041622_E2,1,Chamber 3,B6-M-75-R1,06-050-10-SC,tone 07,3,4.9,0.7,19.6,66.37,0,309
VF041622_E2,1,Chamber 3,B6-M-75-R1,06-050-10-SC,tone 08,5,8.767,1.25,35.07,40.52,0,360
VF041622_E2,1,Chamber 3,B6-M-75-R1,06-050-10-SC,tone 09,5,15.433,2.2,61.73,19.85,0,244
VF041622_E2,1,Chamber 3,B6-M-75-R1,06-050-10-SC,tone 10,3,13.333,1.9,53.33,39.7,0,597
VF041622_E2,1,Chamber 3,B6-M-75-R1,06-050-10-SC,tone 11,5,14.333,2.05,57.33,18.84,0,282
VF041622_E2,1,Chamber 3,B6-M-75-R1,06-050-10-SC,tone 12,4,14.833,2.12,59.33,17.97,0,344
VF041622_E2,1,Chamber 3,B6-M-75-R1,06-050-10-SC,post-tone,14,35.133,5.02,29.28,46.38,0,710
,,,,,,,,,,,,
VF041622_E2,1,Chamber 4,B6-M-75-R2,06-050-10-SC,pre-tone,6,7.7,1.1,6.42,141.72,0,1096
VF041622_E2,1,Chamber 4,B6-M-75-R2,06-050-10-SC,tone 01,7,11.233,1.6,44.93,69.19,0,793
VF041622_E2,1,Chamber 4,B6-M-75-R2,06-050-10-SC,tone 02,10,18.333,2.62,73.33,9.07,0,204
VF041622_E2,1,Chamber 4,B6-M-75-R2,06-050-10-SC,tone 03,5,9.467,1.35,37.87,51.16,0,694
VF041622_E2,1,Chamber 4,B6-M-75-R2,06-050-10-SC,tone 04,8,14.733,2.1,58.93,7.62,0,161
VF041622_E2,1,Chamber 4,B6-M-75-R2,06-050-10-SC,tone 05,3,3.767,0.54,15.07,61.35,0,686
VF041622_E2,1,Chamber 4,B6-M-75-R2,06-050-10-SC,tone 06,7,13.833,1.98,55.33,25.87,0,538
VF041622_E2,1,Chamber 4,B6-M-75-R2,06-050-10-SC,tone 07,3,4.5,0.64,18,127.69,0,1037
VF041622_E2,1,Chamber 4,B6-M-75-R2,06-050-10-SC,tone 08,3,3.7,0.53,14.8,164.8,0,807
VF041622_E2,1,Chamber 4,B6-M-75-R2,06-050-10-SC,tone 09,7,11.433,1.63,45.73,42.52,0,445
VF041622_E2,1,Chamber 4,B6-M-75-R2,06-050-10-SC,tone 10,7,11.6,1.66,46.4,70.32,0,827
VF041622_E2,1,Chamber 4,B6-M-75-R2,06-050-10-SC,tone 11,1,1.2,0.17,4.8,139.13,0,916
VF041622_E2,1,Chamber 4,B6-M-75-R2,06-050-10-SC,tone 12,3,4.833,0.69,19.33,110.97,0,926
VF041622_E2,1,Chamber 4,B6-M-75-R2,06-050-10-SC,post-tone,4,6.6,0.94,5.5,153.91,0,1205
,,,,,,,,,,,,
VF041622_E2,2,Chamber 1,B6-M-76-L1,03-100-10-SC,pre-tone,5,5.567,0.8,4.64,197.79,0,1391
VF041622_E2,2,Chamber 1,B6-M-76-L1,03-100-10-SC,tone 01,1,1.833,0.26,7.33,90.82,0,1706
VF041622_E2,2,Chamber 1,B6-M-76-L1,03-100-10-SC,tone 02,2,8,1.14,32,110.99,0,1128
VF041622_E2,2,Chamber 1,B6-M-76-L1,03-100-10-SC,tone 03,4,12.333,1.76,49.33,39.64,0,456
VF041622_E2,2,Chamber 1,B6-M-76-L1,03-100-10-SC,tone 04,0,0,0,0,171.78,0,1066
VF041622_E2,2,Chamber 1,B6-M-76-L1,03-100-10-SC,tone 05,1,1.833,0.26,7.33,200.63,0,1156
VF041622_E2,2,Chamber 1,B6-M-76-L1,03-100-10-SC,tone 06,0,0,0,0,220.81,0,1405
VF041622_E2,2,Chamber 1,B6-M-76-L1,03-100-10-SC,tone 07,6,11.9,1.7,47.6,73.48,0,832
VF041622_E2,2,Chamber 1,B6-M-76-L1,03-100-10-SC,tone 08,3,6.633,0.95,26.53,103.43,0,855
VF041622_E2,2,Chamber 1,B6-M-76-L1,03-100-10-SC,tone 09,2,4.967,0.71,19.87,116.64,0,992
VF041622_E2,2,Chamber 1,B6-M-76-L1,03-100-10-SC,tone 10,1,1.533,0.22,6.13,202.63,0,1278
VF041622_E2,2,Chamber 1,B6-M-76-L1,03-100-10-SC,tone 11,2,4.333,0.62,17.33,203.83,0,1205
VF041622_E2,2,Chamber 1,B6-M-76-L1,03-100-10-SC,tone 12,1,1.633,0.23,6.53,221.78,0,1342
VF041622_E2,2,Chamber 1,B6-M-76-L1,03-100-10-SC,post-tone,2,3.033,0.43,2.53,273.22,0,1752
,,,,,,,,,,,,
VF041622_E2,2,Chamber 2,B6-M-76-L2,03-100-10-SC,pre-tone,9,10.4,1.49,8.67,34.13,0,327
VF041622_E2,2,Chamber 2,B6-M-76-L2,03-100-10-SC,tone 01,2,23.033,3.29,92.13,3.21,0,213
VF041622_E2,2,Chamber 2,B6-M-76-L2,03-100-10-SC,tone 02,5,18.433,2.63,73.73,4.06,0,79
VF041622_E2,2,Chamber 2,B6-M-76-L2,03-100-10-SC,tone 03,4,19.9,2.84,79.6,5.46,0,170
VF041622_E2,2,Chamber 2,B6-M-76-L2,03-100-10-SC,tone 04,4,21.8,3.11,87.2,3.89,0,135
VF041622_E2,2,Chamber 2,B6-M-76-L2,03-100-10-SC,tone 05,3,20.167,2.88,80.67,4.91,0,176
VF041622_E2,2,Chamber 2,B6-M-76-L2,03-100-10-SC,tone 06,4,22.3,3.19,89.2,5.3,0,207
VF041622_E2,2,Chamber 2,B6-M-76-L2,03-100-10-SC,tone 07,3,20.1,2.87,80.4,8.9,0,177
VF041622_E2,2,Chamber 2,B6-M-76-L2,03-100-10-SC,tone 08,5,14.233,2.03,56.93,14.79,0,308
VF041622_E2,2,Chamber 2,B6-M-76-L2,03-100-10-SC,tone 09,5,10.9,1.56,43.6,25.83,0,313
VF041622_E2,2,Chamber 2,B6-M-76-L2,03-100-10-SC,tone 10,2,15.4,2.2,61.6,56.01,0,1113
VF041622_E2,2,Chamber 2,B6-M-76-L2,03-100-10-SC,tone 11,6,17.367,2.48,69.47,12.72,0,300
VF041622_E2,2,Chamber 2,B6-M-76-L2,03-100-10-SC,tone 12,9,15.667,2.24,62.67,15.45,0,366
VF041622_E2,2,Chamber 2,B6-M-76-L2,03-100-10-SC,post-tone,7,16.467,2.35,13.72,156.94,0,1544
,,,,,,,,,,,,
VF041622_E2,2,Chamber 3,B6-M-76-R1,03-100-10-SC,pre-tone,13,17.2,2.46,14.33,112.63,0,1300
VF041622_E2,2,Chamber 3,B6-M-76-R1,03-100-10-SC,tone 01,5,11.8,1.69,47.2,24.61,0,616
VF041622_E2,2,Chamber 3,B6-M-76-R1,03-100-10-SC,tone 02,4,7.5,1.07,30,31.45,0,456
VF041622_E2,2,Chamber 3,B6-M-76-R1,03-100-10-SC,tone 03,8,14.333,2.05,57.33,12.91,0,267
VF041622_E2,2,Chamber 3,B6-M-76-R1,03-100-10-SC,tone 04,4,5.933,0.85,23.73,61.43,0,806
VF041622_E2,2,Chamber 3,B6-M-76-R1,03-100-10-SC,tone 05,6,8.8,1.26,35.2,82.02,0,629
VF041622_E2,2,Chamber 3,B6-M-76-R1,03-100-10-SC,tone 06,3,3.8,0.54,15.2,101.25,0,693
VF041622_E2,2,Chamber 3,B6-M-76-R1,03-100-10-SC,tone 07,6,11.633,1.66,46.53,35.95,0,634
VF041622_E2,2,Chamber 3,B6-M-76-R1,03-100-10-SC,tone 08,4,6.5,0.93,26,97.83,0,862
VF041622_E2,2,Chamber 3,B6-M-76-R1,03-100-10-SC,tone 09,6,11.433,1.63,45.73,56.27,0,575
VF041622_E2,2,Chamber 3,B6-M-76-R1,03-100-10-SC,tone 10,5,8.367,1.2,33.47,194.44,0,1340
VF041622_E2,2,Chamber 3,B6-M-76-R1,03-100-10-SC,tone 11,2,4.7,0.67,18.8,153.25,0,1274
VF041622_E2,2,Chamber 3,B6-M-76-R1,03-100-10-SC,tone 12,1,1.1,0.16,4.4,217.73,0,1368
VF041622_E2,2,Chamber 3,B6-M-76-R1,03-100-10-SC,post-tone,6,8.7,1.24,7.25,213.03,0,1442
,,,,,,,,,,,,
VF041622_E2,2,Chamber 4,B6-M-76-R2,03-100-10-SC,pre-tone,24,29.133,4.16,24.28,66.13,0,1214
VF041622_E2,2,Chamber 4,B6-M-76-R2,03-100-10-SC,tone 01,2,8.533,1.22,34.13,18.63,0,169
VF041622_E2,2,Chamber 4,B6-M-76-R2,03-100-10-SC,tone 02,8,17.9,2.56,71.6,5.77,0,121
VF041622_E2,2,Chamber 4,B6-M-76-R2,03-100-10-SC,tone 03,5,12.733,1.82,50.93,12.44,0,288
VF041622_E2,2,Chamber 4,B6-M-76-R2,03-100-10-SC,tone 04,10,23.433,3.35,93.73,1.89,0,48
VF041622_E2,2,Chamber 4,B6-M-76-R2,03-100-10-SC,tone 05,6,24.3,3.47,97.2,1.04,0,80
VF041622_E2,2,Chamber 4,B6-M-76-R2,03-100-10-SC,tone 06,10,21.233,3.03,84.93,4.52,0,81
VF041622_E2,2,Chamber 4,B6-M-76-R2,03-100-10-SC,tone 07,8,22.367,3.2,89.47,2.76,0,97
VF041622_E2,2,Chamber 4,B6-M-76-R2,03-100-10-SC,tone 08,9,19.133,2.73,76.53,5.93,0,126
VF041622_E2,2,Chamber 4,B6-M-76-R2,03-100-10-SC,tone 09,10,23.667,3.38,94.67,1.94,0,42
VF041622_E2,2,Chamber 4,B6-M-76-R2,03-100-10-SC,tone 10,8,13.733,1.96,54.93,61.46,0,916
VF041622_E2,2,Chamber 4,B6-M-76-R2,03-100-10-SC,tone 11,9,19.933,2.85,79.73,4.88,0,141
VF041622_E2,2,Chamber 4,B6-M-76-R2,03-100-10-SC,tone 12,4,23.567,3.37,94.27,4.62,0,160
VF041622_E2,2,Chamber 4,B6-M-76-R2,03-100-10-SC,post-tone,21,54.567,7.8,45.47,105.96,0,1572
,,,,,,,,,,,,
VF041622_E2,3,Chamber 1,B6-F-62-L1,06-050-25-SC,pre-tone,1,1.1,0.16,0.92,165.14,0,1039
VF041622_E2,3,Chamber 1,B6-F-62-L1,06-050-25-SC,tone 01,8,13.567,1.94,54.27,16.74,0,285
VF041622_E2,3,Chamber 1,B6-F-62-L1,06-050-25-SC,tone 02,5,14.1,2.01,56.4,36.01,0,444
VF041622_E2,3,Chamber 1,B6-F-62-L1,06-050-25-SC,tone 03,3,4.7,0.67,18.8,118.28,0,667
VF041622_E2,3,Chamber 1,B6-F-62-L1,06-050-25-SC,tone 04,5,10.1,1.44,40.4,58.32,0,583
VF041622_E2,3,Chamber 1,B6-F-62-L1,06-050-25-SC,tone 05,3,5.133,0.73,20.53,112.62,0,663
VF041622_E2,3,Chamber 1,B6-F-62-L1,06-050-25-SC,tone 06,4,9.567,1.37,38.27,95.84,0,869
VF041622_E2,3,Chamber 1,B6-F-62-L1,06-050-25-SC,tone 07,1,1.167,0.17,4.67,205.57,0,925
VF041622_E2,3,Chamber 1,B6-F-62-L1,06-050-25-SC,tone 08,5,7.333,1.05,29.33,117.75,0,1051
VF041622_E2,3,Chamber 1,B6-F-62-L1,06-050-25-SC,tone 09,3,12.267,1.75,49.07,73.92,0,768
VF041622_E2,3,Chamber 1,B6-F-62-L1,06-050-25-SC,tone 10,1,2.533,0.36,10.13,156.87,0,826
VF041622_E2,3,Chamber 1,B6-F-62-L1,06-050-25-SC,tone 11,6,17.767,2.54,71.07,53.03,0,941
VF041622_E2,3,Chamber 1,B6-F-62-L1,06-050-25-SC,tone 12,3,5.067,0.72,20.27,173.28,0,1000
VF041622_E2,3,Chamber 1,B6-F-62-L1,06-050-25-SC,post-tone,9,16.233,2.32,13.53,161.1,0,1373
,,,,,,,,,,,,
VF041622_E2,3,Chamber 2,B6-F-62-L2,06-050-25-SC,pre-tone,6,8.567,1.22,7.14,135.61,0,1035
VF041622_E2,3,Chamber 2,B6-F-62-L2,06-050-25-SC,tone 01,4,11.067,1.58,44.27,48.28,0,688
VF041622_E2,3,Chamber 2,B6-F-62-L2,06-050-25-SC,tone 02,4,19.233,2.75,76.93,8.65,0,222
VF041622_E2,3,Chamber 2,B6-F-62-L2,06-050-25-SC,tone 03,3,11.167,1.6,44.67,96.45,0,719
VF041622_E2,3,Chamber 2,B6-F-62-L2,06-050-25-SC,tone 04,5,13.633,1.95,54.53,21.43,0,251
VF041622_E2,3,Chamber 2,B6-F-62-L2,06-050-25-SC,tone 05,4,9.933,1.42,39.73,60.09,0,709
VF041622_E2,3,Chamber 2,B6-F-62-L2,06-050-25-SC,tone 06,1,1.5,0.21,6,232.18,0,1166
VF041622_E2,3,Chamber 2,B6-F-62-L2,06-050-25-SC,tone 07,2,4.9,0.7,19.6,129.59,0,957
VF041622_E2,3,Chamber 2,B6-F-62-L2,06-050-25-SC,tone 08,5,9.367,1.34,37.47,70.27,0,521
VF041622_E2,3,Chamber 2,B6-F-62-L2,06-050-25-SC,tone 09,2,3.467,0.5,13.87,221.26,0,1713
VF041622_E2,3,Chamber 2,B6-F-62-L2,06-050-25-SC,tone 10,6,11.4,1.63,45.6,45.95,0,435
VF041622_E2,3,Chamber 2,B6-F-62-L2,06-050-25-SC,tone 11,6,17.267,2.47,69.07,27.07,0,676
VF041622_E2,3,Chamber 2,B6-F-62-L2,06-050-25-SC,tone 12,2,17.3,2.47,69.2,28.57,0,481
VF041622_E2,3,Chamber 2,B6-F-62-L2,06-050-25-SC,post-tone,4,5.3,0.76,4.42,219.58,0,1236
,,,,,,,,,,,,
VF041622_E2,3,Chamber 3,B6-F-62-R1,06-050-25-SC,pre-tone,20,30.167,4.31,25.14,125.27,0,1514
VF041622_E2,3,Chamber 3,B6-F-62-R1,06-050-25-SC,tone 01,5,18.3,2.61,73.2,29.51,0,642
VF041622_E2,3,Chamber 3,B6-F-62-R1,06-050-25-SC,tone 02,6,15.9,2.27,63.6,26.7,0,475
VF041622_E2,3,Chamber 3,B6-F-62-R1,06-050-25-SC,tone 03,6,17.333,2.48,69.33,32.49,0,405
VF041622_E2,3,Chamber 3,B6-F-62-R1,06-050-25-SC,tone 04,4,21.867,3.12,87.47,3.01,0,193
VF041622_E2,3,Chamber 3,B6-F-62-R1,06-050-25-SC,tone 05,2,14.133,2.02,56.53,63.78,0,638
VF041622_E2,3,Chamber 3,B6-F-62-R1,06-050-25-SC,tone 06,4,12,1.71,48,62.79,0,995
VF041622_E2,3,Chamber 3,B6-F-62-R1,06-050-25-SC,tone 07,7,18,2.57,72,14.56,0,240
VF041622_E2,3,Chamber 3,B6-F-62-R1,06-050-25-SC,tone 08,6,12.133,1.73,48.53,64.15,0,843
VF041622_E2,3,Chamber 3,B6-F-62-R1,06-050-25-SC,tone 09,7,18.2,2.6,72.8,10.85,0,241
VF041622_E2,3,Chamber 3,B6-F-62-R1,06-050-25-SC,tone 10,2,3.7,0.53,14.8,154.07,0,1102
VF041622_E2,3,Chamber 3,B6-F-62-R1,06-050-25-SC,tone 11,3,6.6,0.94,26.4,40.23,0,519
VF041622_E2,3,Chamber 3,B6-F-62-R1,06-050-25-SC,tone 12,4,7.967,1.14,31.87,114.84,0,809
VF041622_E2,3,Chamber 3,B6-F-62-R1,06-050-25-SC,post-tone,5,10.1,1.44,8.42,184.83,0,1536
,,,,,,,,,,,,
VF041622_E2,3,Chamber 4,B6-F-62-R2,06-050-25-SC,pre-tone,10,15.933,2.28,13.28,135.91,0,1090
VF041622_E2,3,Chamber 4,B6-F-62-R2,06-050-25-SC,tone 01,3,12.267,1.75,49.07,84.08,0,1128
VF041622_E2,3,Chamber 4,B6-F-62-R2,06-050-25-SC,tone 02,4,9.267,1.32,37.07,62.85,0,878
VF041622_E2,3,Chamber 4,B6-F-62-R2,06-050-25-SC,tone 03,2,9,1.29,36,85.35,0,793
VF041622_E2,3,Chamber 4,B6-F-62-R2,06-050-25-SC,tone 04,7,13.233,1.89,52.93,19.22,0,328
VF041622_E2,3,Chamber 4,B6-F-62-R2,06-050-25-SC,tone 05,5,10.8,1.54,43.2,65.4,0,557
VF041622_E2,3,Chamber 4,B6-F-62-R2,06-050-25-SC,tone 06,6,11.967,1.71,47.87,71.4,0,902
VF041622_E2,3,Chamber 4,B6-F-62-R2,06-050-25-SC,tone 07,4,8.333,1.19,33.33,139.47,0,1230
VF041622_E2,3,Chamber 4,B6-F-62-R2,06-050-25-SC,tone 08,3,9.367,1.34,37.47,182.08,0,1311
VF041622_E2,3,Chamber 4,B6-F-62-R2,06-050-25-SC,tone 09,1,5,0.71,20,127.95,0,1169
VF041622_E2,3,Chamber 4,B6-F-62-R2,06-050-25-SC,tone 10,1,3.4,0.49,13.6,207.8,0,1000
VF041622_E2,3,Chamber 4,B6-F-62-R2,06-050-25-SC,tone 11,3,7.433,1.06,29.73,84.56,0,652
VF041622_E2,3,Chamber 4,B6-F-62-R2,06-050-25-SC,tone 12,2,9.8,1.4,39.2,38.13,0,324
VF041622_E2,3,Chamber 4,B6-F-62-R2,06-050-25-SC,post-tone,11,29.133,4.16,24.28,166.23,0,1318
,,,,,,,,,,,,
VF041622_E2,4,Chamber 1,B6-F-63-L1,03-100-25-SC,pre-tone,10,13.933,1.99,11.61,149.87,0,1144
VF041622_E2,4,Chamber 1,B6-F-63-L1,03-100-25-SC,tone 01,4,12.3,1.76,49.2,72.76,0,967
VF041622_E2,4,Chamber 1,B6-F-63-L1,03-100-25-SC,tone 02,4,20.567,2.94,82.27,5.8,0,182
VF041622_E2,4,Chamber 1,B6-F-63-L1,03-100-25-SC,tone 03,5,18.933,2.7,75.73,13.64,0,297
VF041622_E2,4,Chamber 1,B6-F-63-L1,03-100-25-SC,tone 04,3,5.533,0.79,22.13,121.35,0,679
VF041622_E2,4,Chamber 1,B6-F-63-L1,03-100-25-SC,tone 05,4,11.667,1.67,46.67,40.58,0,491
VF041622_E2,4,Chamber 1,B6-F-63-L1,03-100-25-SC,tone 06,2,4.967,0.71,19.87,99.16,0,714
VF041622_E2,4,Chamber 1,B6-F-63-L1,03-100-25-SC,tone 07,6,14.933,2.13,59.73,51.06,0,500
VF041622_E2,4,Chamber 1,B6-F-63-L1,03-100-25-SC,tone 08,3,5.467,0.78,21.87,134.87,0,859
VF041622_E2,4,Chamber 1,B6-F-63-L1,03-100-25-SC,tone 09,2,18.267,2.61,73.07,43.64,0,1379
VF041622_E2,4,Chamber 1,B6-F-63-L1,03-100-25-SC,tone 10,3,13.833,1.98,55.33,87.39,0,814
VF041622_E2,4,Chamber 1,B6-F-63-L1,03-100-25-SC,tone 11,3,18.867,2.7,75.47,28.26,0,317
VF041622_E2,4,Chamber 1,B6-F-63-L1,03-100-25-SC,tone 12,3,14.9,2.13,59.6,49.56,0,698
VF041622_E2,4,Chamber 1,B6-F-63-L1,03-100-25-SC,post-tone,6,15.267,2.18,12.72,190.17,0,1279
,,,,,,,,,,,,
VF041622_E2,4,Chamber 2,B6-F-63-L2,03-100-25-SC,pre-tone,7,9.167,1.31,7.64,122.22,0,1212
VF041622_E2,4,Chamber 2,B6-F-63-L2,03-100-25-SC,tone 01,7,13.3,1.9,53.2,22.4,0,459
VF041622_E2,4,Chamber 2,B6-F-63-L2,03-100-25-SC,tone 02,5,10.633,1.52,42.53,39.81,0,348
VF041622_E2,4,Chamber 2,B6-F-63-L2,03-100-25-SC,tone 03,6,14.167,2.02,56.67,11.33,0,233
VF041622_E2,4,Chamber 2,B6-F-63-L2,03-100-25-SC,tone 04,5,8.767,1.25,35.07,136.7,0,1012
VF041622_E2,4,Chamber 2,B6-F-63-L2,03-100-25-SC,tone 05,1,1.5,0.21,6,180.14,0,1007
VF041622_E2,4,Chamber 2,B6-F-63-L2,03-100-25-SC,tone 06,3,6.4,0.91,25.6,97.31,0,1133
VF041622_E2,4,Chamber 2,B6-F-63-L2,03-100-25-SC,tone 07,5,13.533,1.93,54.13,33.97,0,432
VF041622_E2,4,Chamber 2,B6-F-63-L2,03-100-25-SC,tone 08,3,6.367,0.91,25.47,146.92,0,1141
VF041622_E2,4,Chamber 2,B6-F-63-L2,03-100-25-SC,tone 09,3,7.267,1.04,29.07,214.79,0,879
VF041622_E2,4,Chamber 2,B6-F-63-L2,03-100-25-SC,tone 10,6,14.5,2.07,58,61.29,0,654
VF041622_E2,4,Chamber 2,B6-F-63-L2,03-100-25-SC,tone 11,3,6.733,0.96,26.93,178.24,0,1117
VF041622_E2,4,Chamber 2,B6-F-63-L2,03-100-25-SC,tone 12,4,7.8,1.11,31.2,165.37,0,990
VF041622_E2,4,Chamber 2,B6-F-63-L2,03-100-25-SC,post-tone,14,34.3,4.9,28.58,149.01,0,1222
,,,,,,,,,,,,
VF041622_E2,4,Chamber 3,B6-F-63-R1,03-100-25-SC,pre-tone,23,37.2,5.31,31,61.53,0,924
VF041622_E2,4,Chamber 3,B6-F-63-R1,03-100-25-SC,tone 01,7,22.233,3.18,88.93,3.88,0,118
VF041622_E2,4,Chamber 3,B6-F-63-R1,03-100-25-SC,tone 02,3,9.4,1.34,37.6,87.75,0,587
VF041622_E2,4,Chamber 3,B6-F-63-R1,03-100-25-SC,tone 03,6,10.333,1.48,41.33,57.36,0,719
VF041622_E2,4,Chamber 3,B6-F-63-R1,03-100-25-SC,tone 04,4,7.6,1.09,30.4,72.87,0,690
VF041622_E2,4,Chamber 3,B6-F-63-R1,03-100-25-SC,tone 05,3,7.233,1.03,28.93,95.53,0,1003
VF041622_E2,4,Chamber 3,B6-F-63-R1,03-100-25-SC,tone 06,7,12.6,1.8,50.4,37.75,0,356
VF041622_E2,4,Chamber 3,B6-F-63-R1,03-100-25-SC,tone 07,4,9.433,1.35,37.73,81.72,0,929
